,Cena,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Kamera cofania,Kurtyny powietrzne,Poduszki boczne przednie,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Elektryczne szyby tylne,Klimatyzacja automatyczna,Nawigacja GPS,Relingi dachowe,Centralny zamek,Immobilizer,Radio fabryczne,Czujniki parkowania przednie,ESP (stabilizacja toru jazdy),Komputer pokładowy,Podgrzewane lusterka boczne,Tempomat,Metalik,Bezwypadkowy,Klimatyzacja manualna,Czujnik deszczu,Czujnik zmierzchu,VAT marża,Alarm,Tapicerka welurowa,ASR (kontrola trakcji),Przyciemniane szyby,Radio niefabryczne,Isofix,Ogranicznik prędkości,Poduszki boczne tylne,MP3,Perłowy,Elektrochromatyczne lusterko wsteczne,Światła przeciwmgielne,Uszkodzony,Podgrzewane przednie siedzenia,Światła Xenonowe,Poduszka powietrzna chroniąca kolana,Dach panoramiczny,Ogrzewanie postojowe,Szyberdach,Elektrochromatyczne lusterka boczne,Hak,Bluetooth,Gniazdo AUX,Filtr cząstek stałych,Gniazdo SD,Światła LED,Asystent parkowania,Gniazdo USB,HUD (wyświetlacz przezierny),Odtwarzacz DVD,Światła do jazdy dziennej,Akryl (niemetalizowany),Asystent pasa ruchu,Czujnik martwego pola,Klimatyzacja dwustrefowa,Podgrzewana przednia szyba,System Start-Stop,Leasing,Emisja CO2,Tapicerka skórzana,Miesięczna rata,Tempomat aktywny,Tuning,Zmieniarka CD,Podgrzewane tylne siedzenia,Elektrycznie ustawiane fotele,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Regulowane zawieszenie,Kierownica po prawej (Anglik),Klimatyzacja czterostrefowa,Zarejestrowany jako zabytek,Homologacja ciężarowa,Matowy,Łopatki zmiany biegów
6453,7900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2007,167 500 km,1 400 cm3,Benzyna,90 KM,Manualna,0,Kompakt,5,5,Inny kolor,0,0,0,0,Tak,0,0,Używane,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Tak,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454,13700,Firmy,Osobowe,Opel,Astra,H (2004-2014),2005,180 000 km,1 700 cm3,Diesel,115 KM,0,Na przednie koła,Kombi,5,0,Srebrny,0,0,0,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,Tak,Tak,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6455,3650,Firmy,Osobowe,Opel,Astra,G (1998-2009),1999,387 400 km,1 700 cm3,Diesel,68 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,0,0,0,0,Tak,0,0,Używane,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6456,36900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,99 599 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,Polska,16 czerwiec 2014,Tak,Tak,Tak,Używane,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,Tak,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6457,5700,Firmy,Osobowe,Opel,Astra,G (1998-2009),2000,174 289 km,1 598 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,Tak,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,Tak,Tak,1,0,0,Tak,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6458,5900,Firmy,Osobowe,Opel,Astra,G (1998-2009),2002,259 000 km,1 700 cm3,Diesel,74 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,0,Niemcy,13 luty 2003,Tak,Tak,0,Używane,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,Tak,Tak,1,0,0,Tak,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6459,10900,Firmy,Osobowe,Opel,Astra,G (1998-2009),2004,142 000 km,1 600 cm3,Benzyna,101 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Szwajcaria,12 sierpień 2004,0,Tak,Tak,Używane,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,Tak,Tak,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6460,16900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2010,151 259 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,0,Tak,0,0,0,0,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,Tak,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6461,14800,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2007,185 000 km,1 598 cm3,Benzyna,116 KM,"Półautomatyczna (ASG, Tiptronic)",Na przednie koła,Kompakt,5,5,Szary,0,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,Tak,Tak,0,1,1,Tak,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6462,21900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2013,186 000 km,1 700 cm3,Diesel,131 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,0,0,0,0,0,0,0,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,Tak,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6463,12900,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2001,99 000 km,1 800 cm3,Benzyna,125 KM,0,0,Kabriolet,2,5,Zielony,0,0,Niemcy,0,Tak,Tak,0,Używane,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6464,2900,Firmy,Osobowe,Opel,Astra,G (1998-2009),2000,169 000 km,1 600 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kombi,4,5,Biały,0,0,Polska,0,Tak,0,0,Używane,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465,16500,Firmy,Osobowe,Opel,Astra,H (2004-2014),2009,119 000 km,1 600 cm3,Benzyna,110 KM,Manualna,0,Kombi,5,5,Niebieski,0,0,Niemcy,1 marzec 2016,Tak,Tak,0,Używane,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,Tak,0,0,1,0,Tak,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6466,11600,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,221 000 km,1 686 cm3,Diesel,80 KM,Manualna,0,Auta miejskie,5,5,Czarny,0,0,Holandia,14 luty 2005,Tak,Tak,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,Tak,Tak,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6467,41900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2015,95 000 km,1 400 cm3,Benzyna+LPG,140 KM,Manualna,Na przednie koła,Sedan,4,5,Czerwony,Tak,Tak,Polska,16 marzec 2015,Tak,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,Tak,Tak,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6468,70500,Firmy,Osobowe,Opel,Astra,K (2015-),2018,1 km,1 398 cm3,Benzyna,125 KM,Manualna,0,Kompakt,5,5,Czarny,Tak,Tak,0,0,0,0,0,Nowe,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,Tak,Tak,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6469,39900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2015,70 000 km,1 398 cm3,Benzyna,100 KM,Manualna,0,Kompakt,5,5,Biały,Tak,Tak,Polska,22 październik 2015,Tak,Tak,Tak,Używane,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,Tak,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0
6470,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6471,32900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2013,103 107 km,1 686 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,0,Tak,Polska,27 wrzesień 2013,Tak,Tak,Tak,Używane,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,Tak,Tak,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6472,26900,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2014,201 869 km,0,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,0,0,0,11 grudzień 2014,Tak,Tak,Tak,Używane,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,Tak,Tak,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Tak,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6473,12999,Firmy,Osobowe,Opel,Astra,H (2004-2014),2007,198 000 km,2 000 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,0,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,Tak,Tak,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6474,14900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2007,183 000 km,1 900 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,0,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,Tak,Tak,1,1,0,Tak,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6475,12800,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2004,195 300 km,1 600 cm3,Benzyna,105 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6476,53900,Firmy,Osobowe,Opel,Astra,K (2015-),2017,20 680 km,1 400 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,Tak,Tak,Polska,31 sierpień 2017,Tak,Tak,Tak,Używane,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,Tak,Tak,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6477,6600,Firmy,Osobowe,Opel,Astra,G (1998-2009),2004,284 000 km,1 598 cm3,Benzyna,101 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,0,0,Polska,0,Tak,0,Tak,Używane,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,Tak,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6478,15299,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,129 463 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,0,0,Niemcy,0,0,0,Tak,Używane,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,Tak,Tak,0,0,0,Tak,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6479,10900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2007,260 000 km,1 910 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,0,Niemcy,2 marzec 2007,Tak,0,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,Tak,Tak,1,1,1,Tak,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6480,73000,Firmy,Osobowe,Opel,Astra,K (2015-),2017,5 km,1 600 cm3,Diesel,110 KM,Manualna,0,Kombi,5,5,Czarny,Tak,0,0,0,0,0,0,Nowe,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,Tak,Tak,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tak,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6481,1600,Firmy,Osobowe,Opel,Astra,F (1991-2002),1997,155 203 km,1 400 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Kompakt,5,5,Zielony,0,0,0,0,0,0,0,Używane,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6482,12700,Firmy,Osobowe,Opel,Astra,H (2004-2014),2007,257 900 km,0,Diesel,0,0,0,Kompakt,0,0,Czarny,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,Tak,0,0,0,0,Tak,1,1,1,0,0,0,0,0,0,Tak,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6483,23000,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2010,121 000 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,0,0,Polska,2 listopad 2010,Tak,Tak,Tak,Używane,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Tak,Tak,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6484,11900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,200 000 km,1 686 cm3,Diesel,101 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Niemcy,22 maj 2015,Tak,0,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,Tak,0,0,0,1,Tak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6485,39500,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2014,45 000 km,1 600 cm3,Benzyna,180 KM,Manualna,Na przednie koła,Coupe,3,5,Biały,0,0,Słowacja,0,0,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,Tak,1,1,1,1,0,0,0,1,0,Tak,0,1,Tak,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6486,12000,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2004,230 000 km,1 598 cm3,Benzyna+LPG,105 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,0,0,Niemcy,0,Tak,0,Tak,Używane,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6487,12990,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2010,209 000 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,0,0,Niemcy,0,0,Tak,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,Tak,Tak,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,12490,Firmy,Osobowe,Opel,Astra,H (2004-2014),2008,266 000 km,1 910 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,0,0,0,24 styczeń 2008,Tak,0,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,Tak,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6489,30900,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2012,131 200 km,1 400 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,0,0,Niemcy,1 listopad 2012,0,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,Tak,Tak,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6490,2000,Firmy,Osobowe,Opel,Astra,F (1991-2002),1995,146 767 km,0,Benzyna,0,0,0,Kompakt,5,5,Brązowy,0,0,0,0,Tak,Tak,0,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6491,19900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,199 300 km,1 598 cm3,Benzyna+LPG,105 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,0,Polska,0,Tak,0,0,Używane,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,Tak,Tak,1,0,0,Tak,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6492,5400,Firmy,Osobowe,Opel,Astra,G (1998-2009),2000,240 000 km,1 700 cm3,Diesel,75 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,0,0,0,26 wrzesień 2000,Tak,0,0,Używane,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Tak,1,0,0,Tak,0,0,0,0,0,0,0,0,1,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493,28200,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2011,143 000 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kompakt,4,5,Szary,0,0,Polska,0,Tak,0,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,Tak,Tak,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6494,11999,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,203 000 km,1 900 cm3,Diesel,0,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,0,Niemcy,0,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,Tak,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6495,12490,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2004,119 000 km,1 364 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Auta małe,5,5,Niebieski,0,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,Tak,1,0,0,Tak,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tak,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6496,16900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,240 000 km,1 900 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,4,5,Szary,0,0,Niemcy,0,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,Tak,Tak,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
